Station Code,Location,State,Temp,D.O. (mg/l),B.O.D. (mg/l),PH,Conductivity (µmhos/cm),TDS,Nitrate + Nitrite (mg/l),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Year
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",,28.667,7.1,4.633,7.507,102.5,82,0.21,10,152,2006
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",,26.667,6.333,5.4,7.277,542,379.4,7.187,15,207,2006
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",,26.714,6.471,3.729,7.379,204.3,122.58,0.309,10,174,2006
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",,28.286,6.371,4.5,7.061,214,128.4,0.346,18,292,2006
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",,19.333,6.7,4.4,7.44,153.3,122.64,0.65,23,305,2006
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",,29.083,6.2,1.757,6.457,881.1,704.88,0.326,253,541,2006
18,"PERIYAR AT KALADY, KERALA",,27.417,7.286,1.071,6.586,82.9,66.32,0.233,222,470,2006
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",,27.286,6.525,1.313,6.5,124.1,86.87,0.227,334,844,2006
20,"CHALIYAR AT KOOLIMADU, KERALA",,28.6,6.917,0.467,6.95,185.4,148.32,0.112,165,433,2006
21,"CHALIYAR AT CHUNGAPALLY, KERALA",,28.667,6.8,0.414,7.043,8489.9,5093.94,0.153,238,473,2006
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",,27.786,7.075,0.988,7.25,107.3,64.38,0.369,238,384,2006
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",,28.143,7.013,1.4,6.712,151.4,121.12,0.397,262,485,2006
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",,27.5,6.787,1.637,6.65,119.3,71.58,0.4,294,574,2006
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",,28.571,4.1,6.788,6.775,511.4,409.12,1.373,2150,3100,2006
1156,"PAMBA AT CHENGANNUR, KERALA",,27,6.9,0.733,6.8,224,156.8,0.438,2000,2500,2006
1341,"PAMBA AT THAKAZHY, KERALA",,26.5,6.867,0.633,6.833,292.7,204.89,0.575,1900,2400,2006
1565,"PAMBA DOWN, KERALA",,26.25,6.467,1.033,6.6,240,144,0.66,2100,2733,2006
1339,"MEENACHIL AT KIDANGOOR, KERALA",,26.75,6.667,0.933,6.933,268,187.6,0.893,2333,3300,2006
1340,"MANIMALA  AT KALLOOPARA, KERALA",,26.75,6.967,0.833,6.933,268,160.8,0.4,1600,2233,2006
1384,"MANIMALA AT THONDRA, KERALA",,26.5,6.733,0.933,6.867,324,259.2,0.455,1973,2233,2006
1342,"ACHENKOIL AT THUMPAMON, KERALA",,27,6.714,0.671,6.957,143.4,114.72,0.449,1457,2171,2006
1443,"ACHENKOIL AT CHENNITHULA, KERALA",,26.75,6.733,0.9,6.733,242.7,194.16,0.743,1867,2833,2006
1442,"VAMANAPURAM, KERALA",,28,7.233,1.1,6.867,75.7,52.99,0.853,1600,2300,2006
1563,"AMARAVILA, KERALA",,27,6.233,0.867,6.9,104.7,83.76,1.267,1300,2233,2006
1564,"AYUR, KERALA",,28.5,6.867,0.533,7.067,336.7,235.69,0.285,60,455,2006
1566,"THIRURANGADY, KERALA",,28.5,6.433,0.6,6.667,339.3,237.51,0.292,440,967,2006
1567,"KUTTIYADY ESTATE, KERALA",,29,7.033,0.533,6.533,141.3,113.04,0.135,193,740,2006
1568,"VALAYAM, KERALA",,28.75,6.633,0.633,7.067,237,189.6,0.45,337,800,2006
1569,"THALIPARAMBA, KERALA",,28,6.833,0.7,7,18389,14711.2,0.345,173,583,2006
1570,"HOSDURG, KERALA",,29.5,6.333,0.7,7.167,24535.7,14721.42,0.332,140,447,2006
1571,"KAKKADAVU,  KERALA",,28,7.033,0.267,7.033,241,192.8,0.232,345,1260,2006
1572,"PADIYATHADKA, KERALA",,28.5,7,0.7,7.133,302,211.4,0.168,323,933,2006
1573,"IRUMPANAM, KERALA",,29,3.5,2.133,6.567,1285.3,899.71,0.347,220,443,2006
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",,28.857,6.243,0.857,7.253,405.6,283.92,1.269,3333,21469,2006
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",,21,6.9,2.8,8.2,211,168.8,2.12,1400,2200,2006
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",,24,7.8,0.6,8.5,197,118.2,3.01,1700,3500,2006
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",,33,7.3,0.9,8.6,528,316.8,4.8,,,2006
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",,27.5,7.95,1.5,6.565,188.5,131.95,0.08,24,66,2006
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",,29,5.8,1,6.6,107,74.9,0.265,25,58,2006
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",,31.25,6.975,1.5,6.725,144.3,101.01,0.22,34,98,2006
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",,,5.35,1.325,7.19,216.3,151.41,0.263,11,31,2006
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",,30,7.525,1.5,6.61,93.3,74.64,0.283,10,26,2006
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",,29,7.15,1.1,6.56,141,112.8,0.25,22,73,2006
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",,,4.325,2.075,7.045,547,328.2,0.25,25,109,2006
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",,27.5,6.925,2,7.633,552,441.6,0.217,325,570,2006
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",,27.25,6.825,3.667,7.125,299.3,239.44,1.525,316,771,2006
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,,26.667,6.7,1.333,7.267,92.7,64.89,,6,41,2006
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,,26.333,6.75,1.667,7.3,169.3,101.58,,29,47,2006
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,,21.25,5.87,4.35,7.84,895.5,626.85,,,,2006
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",,17.667,6.033,3.267,7.367,323.3,258.64,0.667,2390,6867,2006
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",,16.5,5.1,12,7.85,785,549.5,1.65,3050,36500,2006
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",,18,4.867,12,7.367,568,397.6,1.367,3500,27667,2006
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",,17.333,4.833,13.333,7.533,760,456,1.933,2300,30000,2006
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",,17.5,5.1,6.933,7.367,388,271.6,1.4,2723,43067,2006
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",,15,6.8,5.4,7.3,433.5,303.45,1.35,635,9250,2006
1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",,17.5,4.2,14.667,7.367,758,530.6,1.7,34033,83667,2006
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",,18,5.533,9.333,7.3,453.3,271.98,1.567,35760,88333,2006
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",,17.5,5.2,6.267,7.3,391.3,234.78,1.4,23723,54067,2006
1703,"GHAGGER AT MOONAK, PUNJAB",,18,4.2,21,7.733,825.3,660.24,1.4,10500,76667,2006
1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",,18.333,4.033,21.333,7.667,855,513,1.767,17433,148667,2006
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",,18.667,4.133,20.333,7.633,811.3,649.04,1.667,38700,110333,2006
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",,18,5.35,17,7.55,682.5,546,20.45,,,2006
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",,19,4.05,16,7.85,773.5,618.8,19.35,,,2006
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),,17.5,6.25,14,7.9,770,616,19.4,,,2006
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",,18.5,6.65,43,7.875,914.5,640.15,0.824,9650,16900,2006
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",,19.5,7.2,4.6,9.01,340.5,238.35,2.955,12,23,2006
1884,KALA AMB D/S MARKANDA RIVER,,22,6.27,149.75,7.89,3638,2546.6,,,,2006
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",,20,6.1,3.1,7.1,,0,0.3,4,14,2006
2047,NNANCHOE (ATTAWA CHOE),,26,0.6,87,7.3,646,452.2,6.8,,,2006
2048,PATIALA KI RAO,,27,,130,7.9,1151,805.7,8.3,,,2006
2049,SUKHNA CHOE,,27,,126,7.1,912,729.6,6.7,,,2006
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",,16,7.2,5.2,7,183,109.8,2.6,140,180,2006
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",,15,4.6,6.2,3,350,245,2.2,33,49,2006
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",,10,8.8,1.6,7,172,120.4,5,1800,2800,2006
1632,"GANOL RIVER TURA, MEGHALAYA",,11,10,1,7.1,150,105,4,240,350,2006
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",,12,9,1.8,7.3,158,110.6,7.2,220,280,2006
2050,TLAWNG UPSTREAM AIZAWL,,23.667,7.767,0.5,7.543,,0,,,,2006
2051,TLAWNG DOWNSTREAM AIZAWL,,23.7,7.167,0.6,8.143,,0,,,,2006
2052,TUIRIAL UPPER CATCHMENT,,23.767,8.533,0.4,7.857,170,136,,,,2006
2053,TUIRIAL LOWER CATCHMENT,,23.667,8.867,0.5,7.793,216,172.8,,,,2006
,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",,28,5.6,1.758,7.65,375.2,225.12,1.995,2636,18417,2005
,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",,,,10.825,7.76,233.3,186.64,5.657,,,2005
2464,"DAMANGANGA  AFTER CONFL. OF PIPARIA DRAIN, DAMAN",,,,1,,,0,1.01,1200,37000,2005
2465,"DAMANGANGA AT CIRCUIT HOUSE, SILVASA, DADRA AND NAGAR HAVELI",,,,112,,,0,5.5,1200000,6400000,2005
,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",,26,7.2,1.764,7.84,342.8,274.24,0.528,78,230,2005
,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",,27,5,19.663,7.22,18370.3,12859.21,0.452,9625,13525,2005
,BALEHWAR KHADI AT N.H. NO. 8,,29,6.2,11.333,8.11,480,384,0.39,14050,18810,2005
,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,,27,7.2,4,8.07,580,406,0.37,150,280,2005
,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,,28,6.2,5,7.98,11125,6675,0.39,7147,50350,2005
,RIVER DHADAR AT KOTHADA,,28,3.9,14.847,7.92,1039,831.2,1.412,6,36,2005
,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,29,7.2,4.632,7.42,246.9,197.52,0.791,10011,118311,2005
,ZUARI AT PANCHAWADI,GOA,28,6.9,2.304,6.44,302.9,242.32,0.231,12,116,2005
,"MANDOVI AT TONCA, MARCELA, GOA",GOA,29,7.8,2.754,6.69,255.9,204.72,0.348,13,140,2005
,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,29,6.7,1.893,7.35,346.1,207.66,0.973,13,148,2005
,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,28,8.3,2.503,6.68,348.9,244.23,1.686,13,155,2005
,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,28,8.1,2.375,6.18,187.4,112.44,0.196,12,155,2005
,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,29,7.7,2.242,6.55,121.8,97.44,1.136,13,164,2005
,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",GOA,29,8.6,2.423,6.56,181.4,108.84,0.276,24,155,2005
,"RIVER TALPONA AT CANACONA, GOA",GOA,28,7.7,2.144,6.45,302.5,242,0.163,10,142,2005
,"RIVER ASSONORA AT ASSONORA, GOA",GOA,28,7.4,1.681,6.07,142.8,99.96,0.276,12,140,2005
,"AMBIKA AT BILIMORA, GUJARAT",GUJARAT,,7,4.165,8.16,4545,3181.5,0.343,9593,27550,2005
,"KOLAK AT PATALIA BDG., GUJARAT",GUJARAT,,5.9,6.1,7.36,761,532.7,0.083,1200,4600,2005
,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",GUJARAT,27,4.1,7.08,7.57,29369.3,17621.58,0.302,1035,1993,2005
,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",GUJARAT,27,3.9,441.8,5.27,5914,4139.8,0.512,3,10,2005
,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",GUJARAT,,5.7,2.12,7.62,665,532,0.86,1050,6000,2005
,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",HARAYANA,,6.1,5.64,8,602.5,421.75,1.035,38143,38428,2005
,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARAYANA,14,6.2,9.75,7.88,540.7,324.42,17.387,,1100,2005
,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",,19,6.3,13,8.05,634.3,507.44,10.89,,75,2005
,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,27,7.1,1.6,7.2,280.5,196.35,0.48,74,95,2005
,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,,28,7.4,1.333,7.27,253.3,202.64,0.17,,37,2005
,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,,28,7.3,4,7.3,236.7,189.36,0.08,,58,2005
,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,,5.9,1.755,6.6,1359.5,815.7,0.326,170,387,2005
,"PERIYAR AT KALADY, KERALA",KERALA,,7.4,1.164,6.68,39.3,23.58,0.204,125,298,2005
,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,,7.1,1.325,6.75,41.9,29.33,0.18,147,378,2005
,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,,6.8,0.458,6.92,70.8,56.64,0.117,151,353,2005
,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,,6.8,0.475,6.98,7179.1,5743.28,0.206,211,466,2005
,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,,6.8,1.117,7.03,36.8,25.76,0.146,118,624,2005
,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,,7.2,1.692,6.76,59.8,35.88,0.449,127,357,2005
,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,,6.2,1.275,6.63,106.8,85.44,0.444,128,360,2005
,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,,6.6,1.383,6.77,250.7,200.56,1.54,2433,3383,2005
,"PAMBA AT CHENGANNUR, KERALA",KERALA,,6.9,0.625,6.95,51.3,35.91,0.518,1525,3100,2005
,"PAMBA AT THAKAZHY, KERALA",KERALA,,6,0.975,6.75,641,448.7,0.792,1900,3600,2005
,"PAMBA DOWN, KERALA",KERALA,,5.4,1.075,6.85,73.3,51.31,0.457,4955,8375,2005
,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,,6.7,0.675,6.93,65,39,0.77,2100,4200,2005
,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,,6.9,0.575,6.85,56.3,33.78,0.383,1933,3400,2005
,"MANIMALA AT THONDRA, KERALA",KERALA,,6.5,0.575,6.98,59.3,41.51,0.345,1333,2600,2005
,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,,6.8,0.567,7.06,63.3,50.64,0.404,1769,2825,2005
,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,,5.8,0.7,6.73,73,58.4,0.315,1925,3500,2005
,"VAMANAPURAM, KERALA",KERALA,,6.8,0.7,6.8,69.8,41.88,0.61,1100,1775,2005
,"AMARAVILA, KERALA",KERALA,,7.1,0.7,6.83,80,48,0.835,850,1475,2005
,"AYUR, KERALA",KERALA,,6.3,1.05,7.15,65.5,45.85,0.223,98,595,2005
,"THIRURANGADY, KERALA",KERALA,,6.3,0.65,6.95,77.5,62,0.208,253,775,2005
,"KUTTIYADY ESTATE, KERALA",KERALA,,6.9,0.5,6.65,34,23.8,0.095,130,215,2005
,"VALAYAM, KERALA",KERALA,,6.4,0.675,6.75,49.3,34.51,0.193,197,350,2005
,"THALIPARAMBA, KERALA",KERALA,,6.8,1.15,7.35,18568.3,11140.98,0.14,215,660,2005
,"HOSDURG, KERALA",KERALA,,6.8,0.975,7.08,19740.8,13818.56,0.165,127,515,2005
,"KAKKADAVU,  KERALA",KERALA,,7.1,0.55,6.98,58.3,40.81,0.152,123,510,2005
,"PADIYATHADKA, KERALA",KERALA,,7,0.425,7.23,67.5,40.5,0.09,140,453,2005
,"IRUMPANAM, KERALA",KERALA,,2.4,2.025,6.43,1041.3,833.04,1.05,133,373,2005
,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",KERALA,27,6.7,4.942,7.56,128.4,77.04,0.447,11,250,2005
,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,,6.8,4.475,7.68,123.2,98.56,0.4,12,236,2005
,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MAHARASHTRA,,6.5,4.4,7.33,135.8,108.64,0.33,13,208,2005
,"KALU AT ATALE VILLAGE, MAHARASHTRA",MAHARASHTRA,,5.1,9.875,7.45,5168.8,4135.04,1.81,7,210,2005
,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,,6.5,5.125,7.34,128.5,102.8,0.819,11,230,2005
,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,,6.6,4.958,7.47,143.8,100.66,0.667,16,358,2005
,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,,6.6,4.5,7.75,136.8,95.76,0.505,15,203,2005
,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,,7.9,3,7.85,76.5,45.9,,,55,2005
,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,,7.4,2.027,7,82.3,57.61,,,44,2005
,"KIYAMGI, MANIPUR",MANIPUR,,7,3.525,7.9,77.5,46.5,,,45,2005
,"MINUTHONG(IMPHAL RIVER, MANIPUR",MANIPUR,,6.9,3.233,7.73,85.3,59.71,,,63,2005
,"IRIL AT PORAMPET, MANIPUR",MANIPUR,,7.3,4.043,7.77,128.3,89.81,,,66,2005
,"LILONG, MANIPUR",MANIPUR,,8,3.4,7.8,132,79.2,,,54,2005
,"HUMP BRIDGE, MANIPUR",MANIPUR,,5.5,11.57,6.58,121.3,84.91,,,315,2005
,"HEIRANGOITHONG, MANIPUR",MANIPUR,,7,8.693,7.43,136.7,95.69,,,252,2005
,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,20,6.6,7.475,7.15,199,139.3,2.1,208,288,2005
,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,18,6.4,5.067,3.05,605,484,4.8,18,45,2005
,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,15,7.1,2.1,7.03,147.3,103.11,1,1675,2300,2005
,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,19,8.1,1.967,7.03,148.3,103.81,,230,307,2005
,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,21,8.3,2.133,7.1,152,106.4,,270,413,2005
,TLAWNG UPSTREAM AIZAWL,MEGHALAYA,25,7.4,,6.6,,0,,,,2005
,TLAWNG DOWNSTREAM AIZAWL,MEGHALAYA,25,6.8,,6.3,,0,,,,2005
,TUIRIAL UPPER CATCHMENT,,25,6.1,,7.15,,0,,,,2005
,TUIRIAL LOWER CATCHMENT,,26,7.5,,7.2,,0,,,,2005
,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,28,7.5,1.775,7.8,286.5,200.55,0.51,7448,17625,2005
,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,30,7.5,2.25,7.35,30683,18409.8,0.745,1515,2145,2005
,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA,27,6,3.125,7.55,214.5,171.6,0.895,2600,10950,2005
,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA,32,6.3,2.175,7.43,201.3,140.91,0.76,2825,4500,2005
,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,29,6.1,,8.33,868.5,607.95,1.975,,,2005
,RIVER GHAGGAR AT D/S OF SURAJPUR,,,8.1,2.747,7.86,342.3,205.38,0.24,,,2005
,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,25,7.3,2.067,7.3,157,94.2,0.55,153,348,2005
,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,,4.9,14.533,7.33,494.7,346.29,2.2,1233,18000,2005
,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,28,6.3,6.7,7.58,379.8,265.86,1.575,1640,4963,2005
,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,28,6.1,14.25,7.58,490,392,2.425,4875,27500,2005
,"D/S CHHATBIR, PUNJAB",PUNJAB,25,6.8,4.25,7.43,337.5,270,1.225,1175,3043,2005
,"U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,26,6.7,3.85,7.38,333.5,200.1,1.575,548,11050,2005
,"D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,27,5.9,8.35,7.48,428,342.4,2.2,4050,22025,2005
,"D/S JHARMAL NADI, PUNJAB",PUNJAB,25,6.5,4.3,7.4,361.8,253.26,1.9,1158,15875,2005
,"U/S JHARMAL NADI, PUNJAB",PUNJAB,25,6.9,3.75,7.4,322,257.6,0.975,200,3500,2005
,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,26,5.1,14.7,7.48,496.5,347.55,2.3,4325,23500,2005
,"D/S SARDULGARH, PUNJAB",PUNJAB,28,5,14.76,7.4,515.3,412.24,2.08,8860,37320,2005
,"U/S SARDULGARH, PUNJAB",PUNJAB,28,5.1,16.25,7.43,503.3,352.31,2.3,12938,44000,2005
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER),HARAYANA,16,6.2,7,7.63,423.3,253.98,14.013,,43,2005
,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,,4.4,1.39,8.23,390,234,0.08,14,150,2005
,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, RAJASTHAN",RAJASTHAN,,4.2,1.26,8.52,380,266,0.16,28,1100,2005
,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,23,4,36,7.65,729,510.3,2.89,1190,2950,2005
,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,22,8,4.4,8.31,617,431.9,0.655,14,30,2005
,KALA AMB D/S MARKANDA RIVER,,,4.2,341.833,8.55,1184.7,829.29,4,,,2005
,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,,5,1.443,7.92,160,112,0.153,17,149,2005
,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMILNADU,25,7.5,1.407,7.53,87.3,69.84,0.567,32,133,2005
,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,27,6.6,3.555,7.27,162.3,97.38,0.292,46,156,2005
,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,28,6.8,1.723,7.12,172.3,137.84,0.198,62,283,2005
,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,,6.7,1.229,7.6,277.8,194.46,0.183,12,33,2005
,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,28,7.1,0.943,6.94,95.8,57.48,0.151,10,26,2005
,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,27,7.4,0.977,7,88.5,70.8,0.186,27,105,2005
,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,,6.6,2.675,7.81,603.2,422.24,0.263,40,191,2005
,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,28,6.6,2.091,7.49,571.5,342.9,0.256,151,273,2005
,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,28,5.4,2.092,7.16,75.8,53.06,,404,513,2005
,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,30,5.4,1.802,7.37,104.8,73.36,0.215,456,557,2005
,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,29,5.3,2.552,7.37,102.2,81.76,0.202,526,583,2005
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, AP",ANDHRA PRADESH,30,7.8,1.7,6.2,239,167.3,2.188,2.188,10720,2004
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,29,7.5,3.4,6.7,442,265.2,,,132,2004
1475,ZUARI AT PANCHAWADI,GOA,29,7,2.4,6.4,430,344,,,175,2003
1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,29,7.2,1.8,7.1,216,129.6,,,167,2003
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,29,7.9,4.2,4.5,352,281.6,,,158,2003
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,28,7,4.7,7.8,86,60.2,0.1,0.1,145,2003
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,29,6.8,1.8,7.5,65,39,,,171,2003
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,28,7.1,2,7.8,101,80.8,0.1,0.1,138,2003
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",GOA,27,7,1.8,7.6,78,46.8,,,145,2003
1547,"RIVER TALPONA AT CANACONA, GOA",GOA,29,7.2,1.9,8,60,42,,,151,2003
